person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,114800,RENT,6.0,PERSONAL,A,10000,8.94,0,0.09,N,4
22,41604,OWN,1.0,PERSONAL,B,14400,,0,0.35,N,4
25,41664,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.1,N,2
25,115000,RENT,6.0,MEDICAL,A,10000,7.29,0,0.09,N,4
22,41717,OWN,5.0,VENTURE,B,20000,11.12,0,0.48,N,4
25,41718,OWN,3.0,VENTURE,A,5000,7.51,0,0.12,N,2
25,115000,RENT,3.0,MEDICAL,B,10000,10.37,0,0.09,N,2
21,35760,MORTGAGE,5.0,HOMEIMPROVEMENT,E,2400,,1,0.07,N,3
25,116000,RENT,5.0,DEBTCONSOLIDATION,C,10000,14.26,0,0.09,Y,4
22,41784,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.12,N,2
22,41800,MORTGAGE,3.0,VENTURE,A,3100,6.76,0,0.07,N,4
22,41820,MORTGAGE,4.0,PERSONAL,A,2500,6.91,0,0.06,N,3
21,120000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.08,N,3
21,120000,RENT,4.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.08,N,3
26,120000,RENT,11.0,HOMEIMPROVEMENT,C,10000,12.68,0,0.08,N,2
23,35941,MORTGAGE,7.0,HOMEIMPROVEMENT,C,3500,13.35,1,0.1,N,2
24,120000,RENT,3.0,MEDICAL,A,10000,7.88,0,0.08,N,2
24,120000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,Y,4
23,91800,RENT,7.0,MEDICAL,B,10000,,1,0.09,N,4
25,120000,RENT,3.0,DEBTCONSOLIDATION,A,10000,9.32,0,0.08,N,2
23,120000,RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2
24,42000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,19200,7.9,0,0.46,N,2
26,122500,RENT,1.0,MEDICAL,B,10000,10.65,0,0.08,N,3
25,42000,MORTGAGE,,DEBTCONSOLIDATION,B,3000,9.91,0,0.07,N,4
23,124000,RENT,2.0,PERSONAL,C,10000,14.27,0,0.08,N,3
22,42000,MORTGAGE,1.0,PERSONAL,C,10500,14.65,0,0.25,N,2
26,125000,RENT,6.0,VENTURE,A,10000,7.49,0,0.08,N,2
25,130000,RENT,7.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.08,N,2
22,36000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,12.69,1,0.11,N,4
21,36000,MORTGAGE,2.0,MEDICAL,C,5000,14.27,1,0.14,Y,2
25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,9.91,0,0.29,N,2
23,42000,MORTGAGE,0.0,PERSONAL,D,6000,16.77,0,0.14,N,3
25,42000,MORTGAGE,1.0,VENTURE,A,13975,8.9,0,0.33,N,4
25,132000,RENT,4.0,HOMEIMPROVEMENT,C,10000,12.84,0,0.08,Y,3
22,42000,MORTGAGE,6.0,EDUCATION,C,15000,13.49,0,0.36,Y,4
22,140000,RENT,0.0,EDUCATION,B,10000,9.99,0,0.07,N,2
24,140000,RENT,0.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.07,N,2
24,42000,MORTGAGE,5.0,EDUCATION,A,4900,6.03,0,0.12,N,4
24,42000,OWN,8.0,EDUCATION,A,8000,6.62,0,0.19,N,4
22,42000,MORTGAGE,5.0,VENTURE,A,5400,6.03,0,0.13,N,3
22,42000,OWN,6.0,VENTURE,A,4800,,0,0.11,N,3
26,145000,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.07,N,3
22,42000,MORTGAGE,,VENTURE,B,3500,9.91,0,0.08,N,2
24,42000,MORTGAGE,3.0,EDUCATION,A,8675,7.51,0,0.21,N,4
23,157500,RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2
25,42000,OWN,6.0,EDUCATION,A,18000,,0,0.43,N,2
22,160000,RENT,0.0,VENTURE,A,10000,8.94,0,0.06,N,3
25,153000,RENT,9.0,DEBTCONSOLIDATION,D,10000,14.96,1,0.07,Y,4
24,165000,RENT,2.0,PERSONAL,B,10000,9.2,0,0.06,N,3
24,42000,MORTGAGE,6.0,MEDICAL,A,3125,8.9,0,0.07,N,3
25,175000,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,Y,4
24,238000,RENT,2.0,VENTURE,D,10000,13.67,1,0.04,N,2
22,42000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9350,12.69,0,0.22,N,2
24,42000,MORTGAGE,,VENTURE,A,8000,6.62,0,0.19,N,3
24,24148,RENT,1.0,EDUCATION,B,9975,11.48,1,0.41,N,4
22,29004,RENT,,EDUCATION,B,9975,,1,0.34,N,2
24,46000,RENT,2.0,VENTURE,C,9975,13.11,0,0.22,Y,3
22,60000,RENT,6.0,VENTURE,B,9975,11.48,0,0.17,N,4
22,42000,MORTGAGE,6.0,MEDICAL,A,3000,6.03,0,0.07,N,2
23,65000,RENT,0.0,VENTURE,A,9975,7.51,0,0.15,N,2
23,42000,OWN,5.0,VENTURE,A,6500,6.03,0,0.15,N,2
22,72000,RENT,0.0,VENTURE,B,9975,10.99,0,0.14,N,3
22,42000,OWN,6.0,PERSONAL,A,10000,6.03,0,0.24,N,2
25,42000,MORTGAGE,9.0,EDUCATION,A,9100,,0,0.22,N,3
22,83200,RENT,6.0,DEBTCONSOLIDATION,C,9975,,0,0.12,N,3
25,26880,RENT,1.0,VENTURE,C,4900,14.26,0,0.18,Y,4
21,42000,OWN,5.0,EDUCATION,D,5000,17.49,0,0.12,N,2
22,26400,RENT,6.0,EDUCATION,B,9900,11.71,1,0.38,N,4
22,30000,RENT,4.0,VENTURE,A,9875,7.29,1,0.33,N,3
23,42000,MORTGAGE,7.0,EDUCATION,B,8000,10.99,0,0.19,N,4
26,28000,RENT,5.0,VENTURE,A,9800,7.29,1,0.35,N,4
22,33000,RENT,,DEBTCONSOLIDATION,C,9800,,1,0.3,N,2
25,36000,RENT,3.0,EDUCATION,B,9800,10.36,0,0.27,N,4
23,48000,RENT,7.0,DEBTCONSOLIDATION,A,9800,7.88,0,0.2,N,4
23,44000,RENT,7.0,EDUCATION,A,9800,7.51,1,0.22,N,2
24,42000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0,0.29,N,3
23,44000,RENT,7.0,MEDICAL,C,9800,13.11,1,0.22,N,2
24,42000,MORTGAGE,8.0,PERSONAL,B,1000,11.49,0,0.02,N,4
26,36000,MORTGAGE,3.0,EDUCATION,B,11000,10.59,1,0.31,N,4
24,53500,RENT,0.0,HOMEIMPROVEMENT,A,9800,6.17,0,0.18,N,4
23,60000,RENT,4.0,EDUCATION,C,9800,13.49,0,0.16,N,2
22,60000,RENT,4.0,PERSONAL,B,9800,,0,0.16,N,3
25,60000,RENT,4.0,PERSONAL,A,9800,,0,0.16,N,3
24,82500,RENT,8.0,MEDICAL,A,9800,7.51,0,0.12,N,4
23,66300,RENT,7.0,MEDICAL,D,9800,15.7,1,0.13,Y,2
22,42000,OWN,3.0,VENTURE,A,7000,,0,0.17,N,3
26,93000,RENT,7.0,HOMEIMPROVEMENT,B,9800,10.25,0,0.11,N,4
25,42000,MORTGAGE,2.0,EDUCATION,C,7200,14.79,0,0.17,Y,2
26,107000,RENT,2.0,MEDICAL,A,9800,8.9,0,0.09,N,3
23,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,6725,11.49,1,0.19,N,2
21,42000,MORTGAGE,5.0,EDUCATION,C,7000,15.23,0,0.17,Y,4
23,36504,RENT,0.0,EDUCATION,C,4900,12.68,0,0.13,N,2
25,32400,RENT,2.0,MEDICAL,B,4900,11.49,1,0.15,N,2
23,42000,RENT,2.0,EDUCATION,C,4900,14.72,0,0.12,Y,4
22,42000,MORTGAGE,6.0,EDUCATION,C,14750,12.99,0,0.35,N,4
22,42000,MORTGAGE,6.0,EDUCATION,C,6000,12.99,0,0.14,Y,2
22,42000,MORTGAGE,5.0,VENTURE,A,5000,6.99,0,0.12,N,4
26,36000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4500,10.59,1,0.13,N,2
23,50000,RENT,0.0,EDUCATION,A,4900,8.49,0,0.1,N,3
21,50000,RENT,5.0,EDUCATION,A,4900,8.94,0,0.1,N,2
24,51630,RENT,0.0,MEDICAL,B,4900,9.99,0,0.09,N,3
23,54096,RENT,2.0,PERSONAL,B,4900,,0,0.09,N,2
23,42000,MORTGAGE,7.0,VENTURE,A,8000,5.42,0,0.19,N,3
24,69600,RENT,8.0,PERSONAL,B,4900,9.99,0,0.07,N,2
23,42000,MORTGAGE,7.0,PERSONAL,C,12000,15.23,0,0.29,Y,3
21,42000,OWN,5.0,MEDICAL,B,8000,9.99,0,0.19,N,4
24,74000,RENT,1.0,PERSONAL,C,4900,12.87,0,0.07,N,3
23,107000,RENT,2.0,DEBTCONSOLIDATION,A,4900,8.94,0,0.05,N,2
25,13296,RENT,,HOMEIMPROVEMENT,B,4950,9.63,1,0.37,N,3
22,15000,RENT,3.0,PERSONAL,A,4950,8.9,1,0.33,N,4
24,42000,MORTGAGE,9.0,PERSONAL,A,11000,5.42,0,0.26,N,4
24,42000,MORTGAGE,2.0,PERSONAL,A,10000,7.49,0,0.24,N,4
24,36000,MORTGAGE,5.0,MEDICAL,C,4000,15.23,1,0.11,Y,3
22,34000,RENT,3.0,DEBTCONSOLIDATION,A,4975,7.51,1,0.15,N,2
24,75000,RENT,0.0,DEBTCONSOLIDATION,A,4975,6.76,0,0.07,N,4
22,95000,RENT,0.0,MEDICAL,A,4975,6.17,0,0.05,N,3
23,42000,OWN,0.0,PERSONAL,A,6000,5.42,0,0.14,N,2
23,27972,RENT,6.0,VENTURE,A,5000,8.94,0,0.18,N,3
22,27996,RENT,1.0,VENTURE,E,5000,17.51,1,0.18,N,4
24,42000,MORTGAGE,4.0,VENTURE,B,1200,11.49,0,0.03,N,3
22,27996,RENT,4.0,MEDICAL,C,5000,,0,0.18,Y,3
24,42000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,2500,15.28,0,0.06,N,2
23,28000,RENT,4.0,DEBTCONSOLIDATION,C,5000,13.72,1,0.18,N,4
23,28000,RENT,0.0,MEDICAL,C,5000,11.78,0,0.18,N,4
24,28000,RENT,0.0,MEDICAL,A,5000,7.68,0,0.18,N,3
25,28800,RENT,0.0,EDUCATION,A,5000,8.9,0,0.17,N,2
22,28800,RENT,6.0,EDUCATION,A,5000,6.91,0,0.17,N,2
23,28800,RENT,0.0,EDUCATION,B,5000,11.49,0,0.17,N,2
23,42000,MORTGAGE,8.0,MEDICAL,B,7600,6.0,0,0.18,N,2
22,42000,MORTGAGE,4.0,PERSONAL,A,7050,,0,0.17,N,4
23,28800,RENT,2.0,VENTURE,C,5000,13.11,0,0.17,N,3
23,29100,RENT,3.0,EDUCATION,D,5000,14.84,0,0.17,N,2
24,29120,RENT,0.0,EDUCATION,B,5000,10.99,0,0.17,N,4
23,29730,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.66,0,0.17,N,4
22,29865,RENT,6.0,EDUCATION,B,5000,11.12,1,0.17,N,3
21,42000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,2500,7.29,0,0.06,N,4
26,30000,RENT,2.0,EDUCATION,B,5000,12.42,1,0.17,N,2
25,30000,RENT,,EDUCATION,A,5000,7.9,0,0.17,N,3
24,42000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,22250,11.11,0,0.53,N,3
24,30000,RENT,6.0,DEBTCONSOLIDATION,B,5000,12.69,1,0.17,N,4
26,30000,RENT,4.0,PERSONAL,C,5000,,0,0.17,Y,2
23,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10750,,1,0.3,N,3
22,30000,RENT,2.0,EDUCATION,C,5000,,0,0.17,Y,2
23,30000,RENT,,HOMEIMPROVEMENT,C,5000,12.99,1,0.17,Y,2
22,42000,OWN,2.0,VENTURE,A,9000,7.66,0,0.21,N,2
26,30000,RENT,11.0,MEDICAL,B,5000,,0,0.17,N,2
22,30000,RENT,0.0,HOMEIMPROVEMENT,B,5000,8.88,1,0.17,N,3
23,30000,RENT,0.0,EDUCATION,C,5000,,0,0.17,N,3
25,30000,RENT,4.0,EDUCATION,B,5000,11.86,0,0.17,N,2
24,42000,OWN,7.0,VENTURE,A,12000,7.66,0,0.29,N,3
22,30000,RENT,0.0,EDUCATION,B,5000,11.49,0,0.17,N,2
23,30000,RENT,0.0,PERSONAL,B,5000,11.86,0,0.17,N,2
21,30000,RENT,0.0,VENTURE,A,5000,8.59,0,0.17,N,2
21,30000,RENT,2.0,PERSONAL,D,5000,14.96,1,0.17,N,2
25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3250,10.0,0,0.08,N,3
21,30000,RENT,3.0,VENTURE,C,5000,13.92,0,0.17,N,4
24,30000,RENT,0.0,EDUCATION,B,5000,11.14,0,0.17,N,2
21,36000,MORTGAGE,0.0,EDUCATION,A,14000,6.54,1,0.39,N,4
26,30000,RENT,7.0,DEBTCONSOLIDATION,D,5000,14.42,1,0.17,N,4
23,30000,RENT,0.0,PERSONAL,C,5000,11.59,0,0.17,Y,4
22,30000,RENT,0.0,EDUCATION,B,5000,10.33,0,0.17,N,3
23,30159,RENT,0.0,EDUCATION,B,5000,11.12,0,0.17,N,2
25,42000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.24,N,2
22,42000,OWN,0.0,EDUCATION,C,12000,,0,0.29,N,4
22,30900,RENT,3.0,VENTURE,B,5000,10.0,0,0.16,N,2
23,42000,MORTGAGE,2.0,VENTURE,A,1500,6.17,0,0.04,N,3
26,31000,RENT,4.0,EDUCATION,D,5000,14.96,0,0.16,Y,3
22,31000,RENT,2.0,MEDICAL,B,5000,10.62,0,0.16,N,4
25,31000,RENT,0.0,PERSONAL,A,5000,8.94,0,0.16,N,2
26,31200,RENT,8.0,EDUCATION,A,5000,8.63,0,0.16,N,2
22,31404,RENT,0.0,PERSONAL,A,5000,7.51,0,0.16,N,3
25,42000,MORTGAGE,,VENTURE,B,3500,10.36,0,0.08,N,2
23,31920,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.16,N,3
23,42000,MORTGAGE,3.0,EDUCATION,A,11000,6.54,0,0.26,N,3
21,42000,OWN,5.0,VENTURE,B,12250,8.88,0,0.29,N,4
25,32000,RENT,9.0,VENTURE,C,5000,14.27,1,0.16,Y,4
23,32000,RENT,4.0,HOMEIMPROVEMENT,B,5000,12.69,1,0.16,N,4
26,32000,RENT,3.0,VENTURE,A,5000,6.03,0,0.16,N,2
22,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,7000,14.84,1,0.19,N,3
23,32000,RENT,3.0,DEBTCONSOLIDATION,C,5000,14.79,0,0.16,N,2
24,42000,MORTGAGE,6.0,VENTURE,B,9250,11.12,0,0.22,N,4
26,32000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.16,N,2
24,32000,RENT,1.0,MEDICAL,A,5000,,0,0.16,N,3
26,32000,RENT,10.0,PERSONAL,C,5000,12.53,0,0.16,Y,3
21,32000,RENT,3.0,EDUCATION,A,5000,7.68,0,0.16,N,4
24,32004,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.16,N,2
25,32004,RENT,5.0,DEBTCONSOLIDATION,C,5000,14.35,0,0.16,N,3
24,42000,MORTGAGE,8.0,PERSONAL,B,12000,10.38,0,0.29,N,4
23,32400,RENT,0.0,MEDICAL,B,5000,,0,0.15,N,2
24,42000,MORTGAGE,7.0,MEDICAL,C,4200,13.23,0,0.1,N,2
24,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.14,1,0.17,N,4
22,32760,RENT,3.0,PERSONAL,C,5000,13.48,0,0.15,Y,3
22,32968,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.61,1,0.15,N,3
26,33000,RENT,2.0,MEDICAL,B,5000,12.69,0,0.15,N,4
26,36000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6000,11.49,1,0.17,N,2
23,33000,RENT,5.0,PERSONAL,B,5000,10.62,0,0.15,N,2
23,42000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11000,7.88,0,0.26,N,2
22,33000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.15,N,4
24,33000,RENT,8.0,MEDICAL,C,5000,,0,0.15,N,3
21,33000,RENT,5.0,EDUCATION,C,5000,12.84,0,0.15,N,2
24,42000,OWN,7.0,MEDICAL,A,3000,7.51,0,0.07,N,2
23,33017,RENT,1.0,PERSONAL,B,5000,,0,0.15,N,4
26,33280,RENT,11.0,DEBTCONSOLIDATION,D,5000,14.11,1,0.15,N,4
23,33600,RENT,3.0,VENTURE,C,5000,13.49,0,0.15,Y,4
21,33600,RENT,4.0,EDUCATION,C,5000,13.49,0,0.15,N,3
21,42000,MORTGAGE,3.0,EDUCATION,B,13750,11.36,0,0.33,N,4
21,33996,RENT,0.0,PERSONAL,B,5000,12.18,0,0.15,N,3
25,33996,RENT,0.0,VENTURE,A,5000,9.38,0,0.15,N,3
24,42000,MORTGAGE,3.0,MEDICAL,A,8500,7.51,0,0.2,N,4
25,34000,RENT,6.0,VENTURE,A,5000,,0,0.15,N,2
23,34000,RENT,4.0,VENTURE,A,5000,7.88,0,0.15,N,4
21,42000,MORTGAGE,6.0,EDUCATION,A,3500,7.51,0,0.08,N,2
22,34000,RENT,3.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.15,N,4
25,34400,RENT,9.0,VENTURE,C,5000,13.49,0,0.15,N,4
22,34500,RENT,1.0,VENTURE,C,5000,,0,0.14,N,4
23,34800,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.99,1,0.14,N,2
23,42000,MORTGAGE,7.0,EDUCATION,D,10000,14.59,0,0.24,Y,2
24,34900,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.49,0,0.14,N,3
22,34992,RENT,1.0,PERSONAL,B,5000,,0,0.14,N,3
24,35000,RENT,4.0,MEDICAL,B,5000,11.71,0,0.14,N,3
25,35000,RENT,0.0,MEDICAL,B,5000,11.71,0,0.14,N,2
21,35000,RENT,5.0,MEDICAL,B,5000,10.65,0,0.14,N,3
22,35000,RENT,2.0,MEDICAL,B,5000,11.71,0,0.14,N,2
23,35000,RENT,5.0,PERSONAL,A,5000,6.99,0,0.14,N,2
26,29000,RENT,6.0,MEDICAL,C,5000,12.99,1,0.17,Y,2
25,36000,MORTGAGE,6.0,MEDICAL,D,10000,,1,0.28,N,2
23,42000,MORTGAGE,2.0,EDUCATION,B,5200,10.25,0,0.12,N,4
22,35000,RENT,6.0,MEDICAL,B,5000,,0,0.14,N,4
23,35000,RENT,3.0,MEDICAL,B,5000,,0,0.14,N,2
25,35000,RENT,3.0,MEDICAL,B,5000,10.36,0,0.14,N,3
22,35000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.14,N,3
24,35000,RENT,8.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.14,N,4
22,35000,RENT,4.0,PERSONAL,C,5000,13.23,0,0.14,N,2
25,42000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.17,N,3
25,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,13750,13.22,1,0.38,N,4
26,42000,MORTGAGE,0.0,VENTURE,B,4500,11.48,0,0.11,N,3
25,29000,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.7,1,0.17,Y,3
22,42000,MORTGAGE,6.0,MEDICAL,A,5000,8.94,0,0.12,N,2
23,29000,RENT,1.0,MEDICAL,F,5000,,1,0.17,Y,3
24,29004,RENT,4.0,EDUCATION,A,5000,6.92,1,0.17,N,3
23,35004,RENT,4.0,MEDICAL,C,5000,14.72,0,0.14,Y,3
25,42000,MORTGAGE,2.0,PERSONAL,A,6000,8.94,0,0.14,N,2
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N,2
25,35004,RENT,3.0,PERSONAL,A,5000,8.94,0,0.14,N,2
23,35520,RENT,3.0,EDUCATION,C,5000,13.57,0,0.14,N,3
21,35550,RENT,3.0,PERSONAL,C,5000,,0,0.14,N,4
26,35880,RENT,2.0,VENTURE,A,5000,7.68,0,0.14,N,4
22,30000,RENT,3.0,MEDICAL,D,5000,18.25,1,0.17,N,2
21,42000,OTHER,5.0,DEBTCONSOLIDATION,C,12000,14.26,0,0.29,Y,4
23,36000,RENT,1.0,EDUCATION,C,5000,14.79,0,0.14,N,2
21,36000,RENT,3.0,EDUCATION,C,5000,12.99,0,0.14,N,4
23,30000,RENT,7.0,PERSONAL,C,5000,14.17,1,0.17,Y,3
26,36000,RENT,4.0,VENTURE,B,5000,10.37,0,0.14,N,4
23,42000,MORTGAGE,1.0,PERSONAL,C,5750,13.57,0,0.14,N,3
22,30000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.54,1,0.17,N,4
23,36000,RENT,0.0,EDUCATION,B,5000,,0,0.14,N,3
23,36000,RENT,,DEBTCONSOLIDATION,A,5000,6.17,0,0.14,N,2
22,30000,RENT,6.0,MEDICAL,E,5000,17.43,1,0.17,N,2
26,42000,MORTGAGE,4.0,MEDICAL,B,15000,11.26,0,0.36,N,4
23,42000,OWN,7.0,PERSONAL,B,4400,11.89,0,0.1,N,4
22,30000,RENT,4.0,VENTURE,D,5000,15.21,1,0.17,Y,3
24,30000,RENT,1.0,HOMEIMPROVEMENT,D,5000,15.7,1,0.17,Y,4
22,36000,RENT,,MEDICAL,C,5000,13.48,0,0.14,N,3
23,36000,RENT,1.0,MEDICAL,C,5000,13.22,0,0.14,N,4
23,36100,RENT,2.0,EDUCATION,A,5000,7.49,0,0.14,N,4
22,42000,MORTGAGE,1.0,EDUCATION,A,13000,,0,0.31,N,4
25,42000,OWN,9.0,HOMEIMPROVEMENT,A,8000,9.63,0,0.19,N,2
26,36225,RENT,2.0,VENTURE,C,5000,12.84,0,0.14,N,4
24,36396,RENT,8.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.14,N,3
26,36400,RENT,3.0,MEDICAL,A,5000,8.9,0,0.14,N,4
25,36480,RENT,4.0,DEBTCONSOLIDATION,A,5000,6.54,0,0.14,N,2
22,36996,RENT,3.0,VENTURE,B,5000,9.99,0,0.14,N,3
23,42000,MORTGAGE,3.0,EDUCATION,C,5400,11.78,0,0.13,N,4
24,42000,OWN,1.0,VENTURE,B,7500,10.51,0,0.18,N,3
22,36996,RENT,0.0,MEDICAL,A,5000,5.42,0,0.14,N,2
24,42000,MORTGAGE,2.0,PERSONAL,C,2000,11.28,0,0.05,N,2
22,37000,RENT,4.0,PERSONAL,B,5000,10.65,0,0.14,N,4
26,36000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,5000,12.29,1,0.14,Y,3
22,37500,RENT,4.0,PERSONAL,C,5000,11.03,0,0.13,Y,3
26,42000,MORTGAGE,11.0,EDUCATION,D,15075,12.92,0,0.36,N,2
23,31516,RENT,,DEBTCONSOLIDATION,B,5000,9.91,1,0.16,N,4
23,42000,OWN,1.0,PERSONAL,B,5400,,0,0.13,N,2
23,42048,MORTGAGE,7.0,EDUCATION,A,8500,7.74,0,0.2,N,3
23,32000,RENT,,PERSONAL,B,5000,9.91,1,0.16,N,3
24,38000,RENT,8.0,MEDICAL,C,5000,13.99,0,0.13,N,4
23,32000,RENT,5.0,HOMEIMPROVEMENT,B,5000,,1,0.16,N,4
22,38000,RENT,0.0,EDUCATION,A,5000,7.29,0,0.13,N,3
21,38000,RENT,0.0,EDUCATION,C,5000,,0,0.13,Y,4
23,42179,MORTGAGE,1.0,EDUCATION,A,10000,5.42,0,0.24,N,4
23,38000,RENT,0.0,MEDICAL,B,5000,11.58,0,0.13,N,3
25,32000,RENT,1.0,EDUCATION,D,5000,15.37,1,0.16,Y,3
23,32000,RENT,2.0,VENTURE,E,5000,13.93,1,0.16,N,4
23,38004,RENT,5.0,VENTURE,A,5000,6.91,0,0.13,N,2
25,42240,OWN,10.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.19,N,4
23,42240,MORTGAGE,3.0,EDUCATION,C,5500,12.73,0,0.13,N,3
24,42252,MORTGAGE,3.0,PERSONAL,C,8000,12.84,0,0.19,N,2
26,32352,RENT,0.0,VENTURE,D,5000,14.84,1,0.15,N,4
21,38400,RENT,5.0,PERSONAL,B,5000,10.59,0,0.13,N,4
25,42348,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8000,,0,0.19,N,2
24,38400,RENT,3.0,MEDICAL,B,5000,10.99,0,0.13,N,2
24,38400,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.14,0,0.13,N,3
23,39000,RENT,6.0,EDUCATION,B,5000,12.69,0,0.13,N,3
22,39000,RENT,4.0,MEDICAL,A,5000,6.99,0,0.13,N,2
25,39000,RENT,9.0,MEDICAL,A,5000,7.49,0,0.13,N,4
24,33000,RENT,1.0,MEDICAL,F,5000,21.36,1,0.15,N,2
24,42500,MORTGAGE,5.0,PERSONAL,A,4800,7.51,0,0.11,N,2
23,42500,MORTGAGE,7.0,EDUCATION,A,7500,8.49,0,0.18,N,3
23,42500,MORTGAGE,2.0,EDUCATION,B,12600,,0,0.3,N,4
25,42500,MORTGAGE,9.0,EDUCATION,A,2000,5.42,0,0.05,N,3
24,42500,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10000,13.8,0,0.24,N,2
26,39516,RENT,0.0,MEDICAL,A,5000,7.74,0,0.13,N,3
24,39862,RENT,8.0,MEDICAL,C,5000,14.22,0,0.13,N,4
25,39996,RENT,3.0,MEDICAL,A,5000,6.92,0,0.13,N,3
25,39996,RENT,2.0,DEBTCONSOLIDATION,C,5000,13.72,0,0.13,N,2
21,33996,RENT,3.0,PERSONAL,B,5000,9.25,1,0.15,N,3
23,33996,RENT,0.0,PERSONAL,D,5000,14.84,1,0.15,Y,2
24,33996,RENT,2.0,HOMEIMPROVEMENT,D,5000,14.96,1,0.15,N,2
25,39996,RENT,0.0,VENTURE,C,5000,12.87,0,0.13,Y,2
25,39996,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.13,N,4
23,39996,RENT,6.0,PERSONAL,B,5000,10.2,0,0.13,N,2
24,33996,RENT,2.0,VENTURE,D,5000,12.92,1,0.15,N,4
21,42500,OTHER,0.0,EDUCATION,D,7000,14.61,0,0.16,Y,2
23,40000,RENT,0.0,EDUCATION,B,5000,12.42,0,0.13,N,4
26,40000,RENT,11.0,EDUCATION,B,5000,9.91,0,0.13,N,3
22,40000,RENT,,EDUCATION,A,5000,8.9,0,0.13,N,2
24,40000,RENT,5.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.13,N,3
25,42504,MORTGAGE,9.0,MEDICAL,A,10000,7.29,0,0.24,N,2
21,40000,RENT,4.0,VENTURE,A,5000,5.79,0,0.13,N,2
21,36588,MORTGAGE,5.0,DEBTCONSOLIDATION,D,1000,14.61,1,0.03,N,2
22,34000,RENT,6.0,PERSONAL,B,5000,,1,0.15,N,4
24,40000,RENT,6.0,MEDICAL,A,5000,6.17,0,0.13,N,3
21,40000,RENT,3.0,VENTURE,B,5000,9.25,0,0.13,N,4
24,34000,RENT,2.0,EDUCATION,C,5000,12.23,1,0.15,N,2
25,42642,OWN,8.0,EDUCATION,F,10000,15.76,0,0.23,Y,3
22,40000,RENT,,EDUCATION,A,5000,6.17,0,0.13,N,2
23,40000,RENT,2.0,MEDICAL,C,5000,,0,0.13,N,3
