person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,26000,MORTGAGE,2.0,EDUCATION,A,2000,7.4,0,0.08,N,2
22,28000,RENT,6.0,HOMEIMPROVEMENT,B,1000,10.25,1,0.04,N,4
24,28000,RENT,8.0,MEDICAL,B,1000,12.53,0,0.04,N,4
23,28600,RENT,7.0,EDUCATION,A,1000,7.9,0,0.03,N,3
22,29000,RENT,4.0,VENTURE,A,1000,7.29,0,0.03,N,4
22,26000,MORTGAGE,6.0,VENTURE,C,17000,12.84,1,0.65,Y,4
26,29000,RENT,2.0,MEDICAL,A,1000,7.74,0,0.03,N,4
24,30000,RENT,0.0,EDUCATION,A,1000,7.51,0,0.03,N,2
21,30000,RENT,0.0,EDUCATION,B,1000,10.99,0,0.03,N,4
23,30000,RENT,,VENTURE,A,1000,7.49,0,0.03,N,3
23,26000,MORTGAGE,2.0,VENTURE,E,7000,14.93,0,0.27,Y,4
21,30000,RENT,0.0,DEBTCONSOLIDATION,A,1000,,0,0.03,N,3
22,26000,MORTGAGE,3.0,PERSONAL,B,500,10.46,0,0.02,N,4
26,30000,RENT,2.0,EDUCATION,A,1000,9.63,0,0.03,N,3
25,26004,MORTGAGE,3.0,EDUCATION,B,10000,9.91,0,0.38,N,2
22,26004,MORTGAGE,1.0,EDUCATION,A,5000,5.42,0,0.19,N,4
25,30035,RENT,9.0,MEDICAL,C,1000,12.87,0,0.03,Y,2
26,26004,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,11.99,0,0.23,N,2
22,26004,MORTGAGE,4.0,EDUCATION,A,5000,7.49,0,0.19,N,2
25,33000,RENT,0.0,DEBTCONSOLIDATION,A,1000,7.29,0,0.03,N,4
21,33388,RENT,3.0,EDUCATION,B,1000,10.99,0,0.03,N,2
22,26004,MORTGAGE,6.0,PERSONAL,A,12000,7.88,1,0.46,N,4
21,26004,OWN,5.0,VENTURE,A,7500,,0,0.29,N,2
26,26004,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.38,N,3
23,33600,RENT,2.0,PERSONAL,B,1000,10.36,0,0.03,N,2
25,33600,RENT,5.0,DEBTCONSOLIDATION,B,1000,11.86,0,0.03,N,2
23,34000,RENT,0.0,MEDICAL,A,1000,7.37,0,0.03,N,4
23,34800,RENT,1.0,VENTURE,B,1000,11.99,0,0.03,N,4
25,34800,RENT,0.0,MEDICAL,C,1000,13.98,0,0.03,Y,3
22,35000,RENT,4.0,VENTURE,C,1000,,0,0.03,Y,3
25,35000,RENT,9.0,VENTURE,B,1000,11.99,0,0.03,N,3
26,29000,RENT,1.0,EDUCATION,C,1000,11.28,1,0.03,N,3
24,35100,RENT,8.0,VENTURE,C,1000,13.49,0,0.03,Y,4
22,35100,RENT,0.0,DEBTCONSOLIDATION,C,1000,13.98,0,0.03,N,2
24,26400,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,8.9,0,0.23,N,4
23,36000,RENT,3.0,EDUCATION,B,1000,10.99,0,0.03,N,2
22,36000,RENT,,MEDICAL,B,1000,9.88,0,0.03,N,3
22,36000,RENT,1.0,EDUCATION,A,1000,8.59,0,0.03,N,4
25,26400,MORTGAGE,1.0,HOMEIMPROVEMENT,A,7500,8.9,0,0.28,N,3
22,36000,RENT,1.0,PERSONAL,A,1000,7.68,0,0.03,N,4
23,31000,RENT,1.0,PERSONAL,D,1000,14.96,1,0.03,Y,3
25,32000,RENT,2.0,MEDICAL,E,1000,19.03,1,0.03,N,4
26,38000,RENT,6.0,PERSONAL,C,1000,15.27,0,0.03,Y,3
24,32000,RENT,2.0,EDUCATION,C,1000,13.06,1,0.03,N,3
23,38400,RENT,6.0,EDUCATION,B,1000,,0,0.03,N,3
22,26400,MORTGAGE,,HOMEIMPROVEMENT,A,1550,,1,0.06,N,2
21,38400,RENT,5.0,PERSONAL,C,1000,14.22,0,0.03,Y,3
25,33600,RENT,0.0,EDUCATION,D,1000,15.57,1,0.03,Y,2
24,39996,RENT,2.0,EDUCATION,A,1000,7.49,0,0.03,N,3
22,40000,RENT,3.0,DEBTCONSOLIDATION,A,1000,7.9,0,0.03,N,4
23,40000,RENT,2.0,EDUCATION,A,1000,6.03,0,0.03,N,2
24,40000,RENT,1.0,MEDICAL,B,1000,10.99,0,0.03,N,3
22,26400,MORTGAGE,,PERSONAL,B,1000,,1,0.04,N,2
25,26400,MORTGAGE,5.0,MEDICAL,C,5975,12.99,0,0.23,Y,4
23,40000,RENT,3.0,VENTURE,B,1000,10.62,0,0.03,N,4
24,40000,RENT,4.0,EDUCATION,A,1000,6.76,0,0.03,N,4
21,34500,RENT,4.0,DEBTCONSOLIDATION,E,1000,16.45,1,0.03,N,2
22,40800,RENT,6.0,VENTURE,A,1000,6.91,0,0.02,N,2
22,42000,RENT,3.0,DEBTCONSOLIDATION,B,1000,9.62,0,0.02,N,3
24,42000,RENT,2.0,VENTURE,C,1000,13.16,0,0.02,N,2
23,43000,RENT,7.0,EDUCATION,A,1000,7.51,0,0.02,N,3
25,26400,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4000,10.74,0,0.15,N,3
21,45000,RENT,5.0,VENTURE,A,1000,7.49,0,0.02,N,3
24,45000,RENT,5.0,EDUCATION,A,1000,7.4,0,0.02,N,3
23,45000,RENT,0.0,EDUCATION,C,1000,14.26,0,0.02,Y,2
25,40800,RENT,,DEBTCONSOLIDATION,D,1000,15.57,1,0.02,N,2
22,48000,RENT,0.0,EDUCATION,A,1000,7.29,0,0.02,N,2
21,42000,RENT,5.0,PERSONAL,D,1000,15.58,1,0.02,Y,4
25,49000,RENT,3.0,EDUCATION,A,1000,7.66,0,0.02,N,3
21,50000,RENT,5.0,EDUCATION,C,1000,13.49,0,0.02,N,3
26,26400,MORTGAGE,10.0,PERSONAL,C,8500,13.23,0,0.32,Y,3
22,26400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,4400,11.49,0,0.17,N,4
26,50400,RENT,1.0,PERSONAL,A,1000,5.42,0,0.02,N,3
23,51000,RENT,0.0,DEBTCONSOLIDATION,A,1000,7.14,0,0.02,N,2
26,54000,RENT,10.0,PERSONAL,B,1000,11.71,0,0.02,N,3
22,56000,RENT,6.0,EDUCATION,B,1000,11.49,0,0.02,N,2
22,58000,RENT,6.0,EDUCATION,B,1000,11.26,0,0.02,N,3
26,64000,RENT,,DEBTCONSOLIDATION,B,1000,10.75,0,0.02,N,3
21,26400,OWN,2.0,VENTURE,A,4000,7.51,0,0.15,N,4
23,69000,RENT,0.0,MEDICAL,A,1000,7.29,0,0.01,N,3
24,70399,RENT,0.0,DEBTCONSOLIDATION,A,1000,8.59,0,0.01,N,2
22,72000,RENT,3.0,EDUCATION,A,1000,7.88,0,0.01,N,3
25,26453,MORTGAGE,6.0,MEDICAL,B,7200,11.71,1,0.27,N,4
23,75000,RENT,0.0,PERSONAL,C,1000,13.23,0,0.01,Y,3
24,87000,RENT,0.0,PERSONAL,C,1000,13.99,0,0.01,N,4
21,26500,MORTGAGE,3.0,MEDICAL,D,6000,14.46,1,0.23,Y,4
26,96000,RENT,0.0,HOMEIMPROVEMENT,B,1000,10.36,0,0.01,N,3
23,38000,RENT,0.0,DEBTCONSOLIDATION,A,1075,,0,0.03,N,3
23,26500,OWN,6.0,VENTURE,A,6000,8.0,0,0.23,N,3
23,14400,RENT,0.0,EDUCATION,B,1100,11.99,0,0.08,N,4
25,35000,RENT,,DEBTCONSOLIDATION,A,1100,6.76,0,0.03,N,2
23,77000,RENT,3.0,VENTURE,B,1150,10.95,0,0.01,N,2
24,9960,RENT,4.0,VENTURE,A,1200,7.29,0,0.12,N,4
24,26650,MORTGAGE,6.0,MEDICAL,B,1000,12.53,0,0.04,N,2
23,11000,RENT,,EDUCATION,A,1200,6.91,0,0.11,N,3
21,26784,MORTGAGE,,EDUCATION,A,2000,6.99,1,0.07,N,3
24,13000,RENT,1.0,MEDICAL,B,1200,11.89,0,0.09,N,2
22,14400,RENT,0.0,PERSONAL,B,1200,10.37,0,0.08,N,2
22,26796,MORTGAGE,6.0,VENTURE,A,3000,8.32,0,0.11,N,3
24,14400,RENT,0.0,MEDICAL,A,1200,7.29,0,0.08,N,4
21,14400,RENT,2.0,DEBTCONSOLIDATION,A,1200,7.14,0,0.08,N,3
23,15600,RENT,0.0,VENTURE,D,1200,14.91,1,0.08,N,4
22,26886,OWN,6.0,EDUCATION,C,7500,,0,0.28,Y,4
21,16200,RENT,3.0,EDUCATION,A,1200,7.49,0,0.07,N,3
25,16800,RENT,4.0,MEDICAL,B,1200,10.38,0,0.07,N,2
24,18000,RENT,0.0,EDUCATION,B,1200,11.89,0,0.07,N,4
21,27000,MORTGAGE,3.0,MEDICAL,C,9600,13.49,0,0.36,Y,2
23,20400,RENT,4.0,EDUCATION,D,1200,18.25,1,0.06,N,4
23,27000,OWN,,EDUCATION,B,5000,10.65,0,0.19,N,4
23,27000,OWN,4.0,VENTURE,A,6400,7.9,0,0.24,N,2
23,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N,2
22,21600,RENT,0.0,MEDICAL,A,1200,5.99,0,0.06,N,2
22,27000,OWN,1.0,MEDICAL,B,4800,11.99,0,0.18,N,2
23,27000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,1000,15.99,1,0.04,Y,3
23,26400,RENT,3.0,DEBTCONSOLIDATION,C,1200,14.35,1,0.05,Y,4
22,27600,RENT,5.0,VENTURE,C,1200,13.06,0,0.04,N,2
22,28000,RENT,0.0,MEDICAL,B,1200,12.69,0,0.04,N,3
22,27000,OWN,3.0,VENTURE,B,10800,10.74,0,0.4,N,3
21,30000,RENT,2.0,EDUCATION,B,1200,9.62,0,0.04,N,3
26,27000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,5.79,0,0.11,N,3
22,27000,OWN,0.0,MEDICAL,B,7750,10.37,0,0.29,N,3
26,30000,RENT,2.0,VENTURE,B,1200,10.14,0,0.04,N,4
22,31200,RENT,2.0,PERSONAL,B,1200,12.21,0,0.04,N,4
23,31500,RENT,7.0,EDUCATION,B,1200,8.88,0,0.04,N,2
24,32400,RENT,0.0,MEDICAL,C,1200,13.11,0,0.04,Y,2
23,27000,MORTGAGE,,EDUCATION,B,4000,9.62,0,0.15,N,2
22,27000,OWN,3.0,MEDICAL,A,6000,6.54,0,0.22,N,4
23,33000,RENT,3.0,EDUCATION,A,1200,8.32,0,0.04,N,2
21,34000,RENT,5.0,HOMEIMPROVEMENT,B,1200,12.69,1,0.04,N,4
26,34000,RENT,0.0,VENTURE,B,1200,9.91,0,0.04,N,3
22,34560,RENT,2.0,MEDICAL,E,1200,19.29,1,0.03,N,4
22,29004,RENT,0.0,HOMEIMPROVEMENT,D,1200,15.7,1,0.04,Y,4
26,27000,MORTGAGE,2.0,PERSONAL,D,3025,15.95,0,0.11,N,2
23,36000,RENT,7.0,DEBTCONSOLIDATION,C,1200,13.99,0,0.03,Y,4
24,36000,RENT,5.0,EDUCATION,B,1200,11.49,0,0.03,N,2
23,36000,RENT,0.0,MEDICAL,B,1200,10.37,0,0.03,N,3
21,40000,RENT,5.0,VENTURE,D,1200,15.58,0,0.03,N,4
22,34000,RENT,0.0,HOMEIMPROVEMENT,D,1200,14.61,1,0.04,Y,4
25,40000,RENT,5.0,PERSONAL,A,1200,8.0,0,0.03,N,4
25,43000,RENT,9.0,MEDICAL,A,1200,8.49,0,0.03,N,2
25,43200,RENT,,VENTURE,B,1200,9.91,0,0.03,N,4
24,27000,MORTGAGE,7.0,EDUCATION,B,10000,,0,0.37,N,2
24,27000,OWN,9.0,MEDICAL,A,9475,8.94,0,0.35,N,3
22,44664,RENT,5.0,MEDICAL,C,1200,12.68,0,0.03,Y,3
23,39000,RENT,2.0,DEBTCONSOLIDATION,D,1200,15.95,1,0.03,N,2
25,48000,RENT,4.0,EDUCATION,C,1200,12.68,0,0.03,N,4
22,27000,MORTGAGE,1.0,EDUCATION,B,12000,,1,0.44,N,3
22,27000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.19,N,4
25,55000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.58,0,0.02,N,4
23,58000,RENT,4.0,EDUCATION,C,1200,15.23,0,0.02,N,4
23,58700,RENT,8.0,PERSONAL,B,1200,11.71,0,0.02,N,4
24,27000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7500,10.39,0,0.28,N,2
25,60000,RENT,0.0,MEDICAL,A,1200,7.66,0,0.02,N,3
23,60000,RENT,7.0,DEBTCONSOLIDATION,B,1200,,0,0.02,N,3
22,100000,RENT,3.0,MEDICAL,A,1200,8.59,0,0.01,N,2
24,9600,RENT,3.0,EDUCATION,C,1300,12.73,1,0.14,N,2
26,41000,RENT,1.0,MEDICAL,A,1300,7.9,0,0.03,N,4
24,45000,RENT,5.0,MEDICAL,C,1300,13.61,0,0.03,Y,4
26,50000,RENT,10.0,VENTURE,A,1300,6.99,0,0.03,N,3
22,54000,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2
25,27048,OTHER,9.0,MEDICAL,D,8000,15.05,1,0.3,Y,2
24,64000,RENT,8.0,HOMEIMPROVEMENT,C,1300,13.49,1,0.02,N,3
25,89000,RENT,4.0,VENTURE,B,1300,10.59,0,0.01,N,4
25,24000,RENT,0.0,EDUCATION,C,1325,13.49,1,0.06,Y,2
24,26000,RENT,2.0,MEDICAL,C,1325,12.87,1,0.05,N,4
24,44400,RENT,0.0,PERSONAL,B,1325,10.0,1,0.03,N,4
26,27138,MORTGAGE,10.0,DEBTCONSOLIDATION,B,2750,9.63,0,0.1,N,2
25,51500,RENT,5.0,VENTURE,C,1325,14.79,0,0.03,N,3
21,23004,RENT,5.0,VENTURE,B,1350,9.99,0,0.06,N,2
25,42000,RENT,0.0,DEBTCONSOLIDATION,A,1350,5.42,0,0.03,N,2
22,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,N,3
24,10000,RENT,0.0,VENTURE,B,1400,10.83,0,0.14,N,4
22,27302,MORTGAGE,6.0,MEDICAL,B,3725,12.69,0,0.14,N,2
23,14650,RENT,0.0,DEBTCONSOLIDATION,D,1400,15.62,1,0.1,Y,3
23,27350,MORTGAGE,5.0,VENTURE,B,1925,,0,0.07,N,3
24,27360,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0,0.29,N,3
24,27442,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5175,10.99,0,0.19,N,4
25,27500,MORTGAGE,,EDUCATION,A,9000,7.49,0,0.33,N,4
24,30000,RENT,4.0,MEDICAL,D,1400,15.62,1,0.05,Y,4
25,30000,RENT,4.0,MEDICAL,C,1400,13.11,0,0.05,N,2
23,27500,MORTGAGE,7.0,EDUCATION,B,6300,,0,0.23,N,3
22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,4
26,40000,RENT,1.0,MEDICAL,A,1400,7.74,0,0.04,N,3
26,40044,RENT,1.0,VENTURE,B,1400,11.86,0,0.03,N,4
21,27568,OTHER,0.0,MEDICAL,D,3500,14.42,1,0.13,N,4
26,35652,RENT,5.0,DEBTCONSOLIDATION,B,1400,11.49,1,0.04,N,4
26,45000,RENT,,DEBTCONSOLIDATION,B,1400,10.59,0,0.03,N,4
24,27600,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0,0.07,Y,2
26,27600,OWN,2.0,VENTURE,B,2500,11.71,0,0.09,N,3
24,27600,OWN,8.0,MEDICAL,A,7000,7.9,0,0.25,N,4
23,42000,RENT,7.0,EDUCATION,B,1400,10.0,1,0.03,N,4
25,27600,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500,6.03,1,0.42,N,4
22,27600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400,7.51,0,0.3,N,3
24,27600,MORTGAGE,5.0,MEDICAL,D,6000,15.62,1,0.22,Y,2
24,125000,RENT,1.0,HOMEIMPROVEMENT,C,1400,,0,0.01,Y,4
21,10000,RENT,,MEDICAL,A,1450,7.51,0,0.14,N,4
24,21600,RENT,0.0,MEDICAL,A,1450,,0,0.07,N,3
23,30000,RENT,1.0,PERSONAL,D,1450,15.58,1,0.05,N,4
24,47000,RENT,0.0,MEDICAL,B,1450,10.74,0,0.03,N,4
23,27600,MORTGAGE,,EDUCATION,A,9800,7.29,0,0.36,N,4
26,55560,RENT,5.0,MEDICAL,C,1450,14.27,0,0.03,N,3
22,101000,RENT,0.0,EDUCATION,A,1475,5.79,0,0.01,N,3
24,27000,RENT,1.0,MEDICAL,D,1500,16.29,1,0.06,Y,4
22,27040,RENT,0.0,DEBTCONSOLIDATION,C,1500,12.73,0,0.06,N,2
25,27996,RENT,0.0,MEDICAL,B,1500,11.89,0,0.05,N,3
23,28000,RENT,7.0,PERSONAL,C,1500,14.17,0,0.05,Y,4
24,27600,OWN,2.0,MEDICAL,D,10000,,0,0.36,N,2
22,28500,RENT,1.0,EDUCATION,B,1500,,0,0.05,N,4
22,27600,OWN,0.0,EDUCATION,A,9600,8.59,0,0.35,N,3
23,27600,MORTGAGE,0.0,EDUCATION,C,1200,13.92,0,0.04,Y,3
24,28596,RENT,5.0,EDUCATION,B,1500,11.46,0,0.05,N,4
23,28800,RENT,0.0,MEDICAL,A,1500,7.74,0,0.05,N,3
23,30000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.51,0,0.05,N,3
21,30000,RENT,0.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3
25,27800,OWN,,VENTURE,A,14125,6.99,0,0.51,N,4
24,30000,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.22,0,0.05,Y,4
25,30000,RENT,0.0,EDUCATION,E,1500,16.82,1,0.05,Y,3
26,30000,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3
21,30000,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.92,0,0.05,N,2
23,31000,RENT,1.0,DEBTCONSOLIDATION,A,1500,8.94,0,0.05,N,3
26,27983,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.21,N,3
25,31200,RENT,9.0,VENTURE,B,1500,11.12,0,0.05,N,2
25,31500,RENT,2.0,VENTURE,B,1500,10.99,0,0.05,N,4
25,32000,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0,0.05,N,4
23,27996,OWN,1.0,PERSONAL,D,4800,15.99,0,0.17,Y,2
25,32000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3
24,32000,RENT,1.0,EDUCATION,C,1500,13.92,0,0.05,Y,4
24,32304,RENT,8.0,MEDICAL,B,1500,9.91,1,0.05,N,3
25,33000,RENT,5.0,VENTURE,B,1500,11.48,0,0.05,N,4
22,27996,OWN,5.0,MEDICAL,A,5000,5.79,0,0.18,N,2
23,27996,OWN,1.0,EDUCATION,C,4200,14.72,0,0.15,Y,4
23,27996,OWN,2.0,MEDICAL,B,9250,10.75,0,0.33,N,2
22,27996,MORTGAGE,4.0,MEDICAL,D,3250,15.21,1,0.12,N,2
22,27996,MORTGAGE,4.0,MEDICAL,B,5500,10.38,0,0.2,N,2
26,33600,RENT,6.0,MEDICAL,F,1500,19.41,0,0.04,N,4
23,33996,RENT,1.0,EDUCATION,A,1500,6.99,0,0.04,N,4
25,34942,RENT,7.0,PERSONAL,B,1500,10.99,0,0.04,N,4
21,35000,RENT,3.0,EDUCATION,A,1500,5.79,0,0.04,N,2
25,35000,RENT,1.0,MEDICAL,B,1500,10.0,0,0.04,N,4
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,1500,8.88,0,0.04,N,3
21,27996,MORTGAGE,5.0,EDUCATION,A,10000,9.63,0,0.36,N,4
24,35000,RENT,9.0,EDUCATION,A,1500,,0,0.04,N,3
23,29004,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.59,1,0.05,Y,2
24,36000,RENT,2.0,EDUCATION,C,1500,15.23,0,0.04,N,2
24,36000,RENT,5.0,PERSONAL,B,1500,10.0,0,0.04,N,3
22,28000,OWN,1.0,VENTURE,A,12300,6.62,0,0.44,N,2
21,36000,RENT,0.0,EDUCATION,B,1500,10.37,0,0.04,N,4
24,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2
22,38000,RENT,2.0,EDUCATION,C,1500,13.22,0,0.04,Y,2
25,28000,MORTGAGE,,MEDICAL,A,9600,6.03,0,0.34,N,3
23,28000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9500,15.62,1,0.34,N,2
23,28000,MORTGAGE,5.0,MEDICAL,A,2500,5.99,0,0.09,N,2
23,38000,RENT,4.0,VENTURE,A,1500,8.32,0,0.04,N,3
23,28000,OWN,6.0,VENTURE,B,7000,9.99,0,0.25,N,4
24,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3
25,33996,RENT,8.0,MEDICAL,E,1500,16.82,1,0.04,N,4
23,40000,RENT,7.0,VENTURE,C,1500,13.99,0,0.04,Y,2
21,28000,MORTGAGE,2.0,EDUCATION,C,1000,12.99,0,0.04,Y,4
22,28000,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0.36,N,3
24,34000,RENT,3.0,DEBTCONSOLIDATION,A,1500,8.94,1,0.04,N,2
21,40000,RENT,5.0,EDUCATION,B,1500,12.18,0,0.04,N,4
23,40000,RENT,0.0,VENTURE,C,1500,11.78,0,0.04,N,2
22,34980,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.23,1,0.04,Y,4
26,28000,MORTGAGE,8.0,PERSONAL,A,4500,,1,0.16,N,2
23,28000,MORTGAGE,2.0,VENTURE,B,8400,10.99,0,0.3,N,2
21,41004,RENT,5.0,EDUCATION,B,1500,,0,0.04,N,3
21,42000,RENT,5.0,EDUCATION,A,1500,5.79,0,0.04,N,3
22,36000,RENT,0.0,EDUCATION,C,1500,13.16,1,0.04,Y,4
23,42000,RENT,3.0,DEBTCONSOLIDATION,B,1500,10.71,0,0.04,N,2
25,42769,RENT,3.0,EDUCATION,A,1500,7.49,0,0.04,N,3
23,28000,MORTGAGE,5.0,EDUCATION,A,4000,6.92,0,0.14,N,4
23,44400,RENT,0.0,EDUCATION,B,1500,11.63,0,0.03,N,2
22,28000,MORTGAGE,5.0,EDUCATION,A,8500,6.17,0,0.3,N,2
24,39000,RENT,3.0,EDUCATION,A,1500,8.49,1,0.04,N,3
23,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2
23,45000,RENT,0.0,EDUCATION,A,1500,7.51,0,0.03,N,4
26,45000,RENT,3.0,VENTURE,B,1500,10.25,0,0.03,N,3
25,48000,RENT,2.0,MEDICAL,B,1500,10.36,0,0.03,N,3
26,42000,RENT,1.0,VENTURE,D,1500,14.61,1,0.04,Y,3
22,42500,RENT,0.0,MEDICAL,E,1500,17.19,1,0.04,Y,4
24,48720,RENT,2.0,MEDICAL,C,1500,14.35,0,0.03,Y,2
24,50000,RENT,1.0,DEBTCONSOLIDATION,C,1500,14.26,0,0.03,N,2
24,50400,RENT,8.0,DEBTCONSOLIDATION,A,1500,,0,0.03,N,4
25,50500,RENT,0.0,MEDICAL,B,1500,11.89,0,0.03,N,3
24,51600,RENT,,HOMEIMPROVEMENT,C,1500,12.61,0,0.03,Y,2
26,51996,RENT,10.0,VENTURE,C,1500,13.85,0,0.03,Y,4
25,28000,OWN,4.0,VENTURE,B,12200,12.53,0,0.44,N,4
22,28000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10750,11.14,0,0.38,N,2
21,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,N,3
24,54000,RENT,8.0,MEDICAL,C,1500,14.17,0,0.03,Y,2
25,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0.18,N,2
26,28000,OWN,5.0,PERSONAL,D,4000,15.37,0,0.14,N,3
23,54000,RENT,7.0,PERSONAL,B,1500,9.62,0,0.03,N,3
25,28000,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0.14,N,2
26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4
24,28000,OTHER,0.0,EDUCATION,B,9000,10.83,1,0.32,N,3
26,55400,RENT,1.0,MEDICAL,C,1500,12.84,0,0.03,N,4
25,57000,RENT,9.0,HOMEIMPROVEMENT,C,1500,,0,0.03,N,3
21,51000,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4
22,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,N,3
24,57996,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,N,4
22,58000,RENT,6.0,EDUCATION,A,1500,5.42,0,0.03,N,2
22,60000,RENT,6.0,MEDICAL,C,1500,13.57,0,0.03,Y,2
25,63000,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,N,4
25,63128,RENT,,VENTURE,A,1500,7.49,0,0.02,N,4
22,71000,RENT,6.0,EDUCATION,A,1500,6.99,0,0.02,N,3
24,69764,RENT,2.0,PERSONAL,D,1500,14.42,1,0.02,Y,4
25,28176,OWN,3.0,MEDICAL,B,1000,9.63,0,0.04,N,4
23,28296,MORTGAGE,,PERSONAL,B,7000,,0,0.25,N,4
26,96000,RENT,4.0,PERSONAL,D,1500,,0,0.02,Y,2
23,155004,RENT,4.0,MEDICAL,C,1500,,0,0.01,N,3
23,10008,RENT,,DEBTCONSOLIDATION,B,1600,10.36,1,0.16,N,2
24,28440,MORTGAGE,,MEDICAL,B,6000,9.99,0,0.21,N,3
21,12000,RENT,3.0,EDUCATION,B,1600,10.59,1,0.13,N,2
24,14400,RENT,0.0,PERSONAL,D,1600,18.25,1,0.11,N,3
24,15120,RENT,4.0,MEDICAL,A,1600,7.51,0,0.11,N,3
21,15360,RENT,0.0,EDUCATION,B,1600,12.69,0,0.1,N,2
22,21600,RENT,6.0,PERSONAL,D,1600,,0,0.07,Y,4
24,28500,OWN,4.0,VENTURE,D,3500,14.59,0,0.12,N,3
23,22800,RENT,0.0,PERSONAL,C,1600,13.06,0,0.07,N,2
22,20000,RENT,7.0,EDUCATION,A,1675,7.74,0,0.08,N,3
21,28500,OWN,0.0,EDUCATION,C,4800,12.87,0,0.17,N,3
22,28500,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,N,4
23,24960,RENT,3.0,MEDICAL,B,1675,11.11,0,0.07,N,3
23,28800,RENT,1.0,PERSONAL,D,1675,15.21,1,0.06,Y,2
23,46300,RENT,0.0,PERSONAL,A,1675,6.54,0,0.04,N,3
24,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4
21,28596,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0.07,N,4
23,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,N,3
23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,N,3
23,28644,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0.35,N,2
23,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,N,2
21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2
21,9600,RENT,0.0,EDUCATION,A,1750,8.94,1,0.18,N,2
21,28776,MORTGAGE,,EDUCATION,A,8000,8.9,0,0.28,N,4
26,28800,OWN,8.0,EDUCATION,A,6000,8.9,0,0.21,N,3
26,9840,RENT,5.0,VENTURE,B,1750,9.99,1,0.18,N,4
22,28800,OWN,6.0,EDUCATION,A,8875,8.9,0,0.31,N,3
